New_Strength,Price_GridCI_Pearson,Status
0.9887234349351539,0.4738634504539165,0
0.9887525831801642,0.47377603666120444,0
0.9887992355982242,0.4740448808399363,0
0.9889170438013482,0.471815532314205,0
0.9890221346740735,0.4681761161220263,0
0.9884935942085062,0.4701545991704965,0
0.988625227482087,0.4679666826653658,0
0.9885691201161257,0.4662660936831456,0
0.988535732461439,0.46640894942165523,0
0.9885251311934977,0.47120528381625104,0
0.9885991739328881,0.49350395890901494,0
0.9887544689463439,0.5186279348062514,0
0.9887787942906376,0.5247076237116721,0
0.988836260403642,0.5300260640574564,0
0.9890745836611086,0.5448007418134468,0
0.9891019484627495,0.5470977361192073,0
0.9890728069078613,0.5469901174861459,0
0.9890630727858761,0.5403163749413484,0
0.9890459561927167,0.536608570148979,0
0.9890413336289867,0.5360671782206052,0
0.9890365400938503,0.5355063513821472,0
0.989099300179634,0.5414736556490785,0
0.9891891864429236,0.5452200572193376,0
0.9890792415511864,0.5499848137033965,0
0.9883912052178568,0.551892656215687,0
0.9877965966785993,0.555809647801969,0
0.9878105801522148,0.5597053244222638,0
0.9878857596994607,0.564117416089599,0
0.987551670969383,0.5499608760139642,0
0.9867557762707112,0.5231436324008437,0
0.9864183216506064,0.5147820715703578,0
0.9865238214127848,0.5239803646371195,0
0.9863997863929891,0.5366800381386929,0
0.985674461648931,0.5524948156868191,0
0.983161301847751,0.5759874571305827,0
0.9827597726390596,0.5907324922724465,0
0.9824598837989956,0.5986784629520682,0
0.9823854724297781,0.6005586993757609,0
0.9821012809306314,0.6049667106166812,0
0.9817707869766259,0.6046673174822546,0
0.9813198643863107,0.5996406841610089,0
0.9814204256554437,0.6034429602483058,0
0.981211938736114,0.6073338306480655,0
0.981094442639785,0.6111867570180762,0
0.9802326653327633,0.608886400626572,0
0.9799147872981264,0.6090176280828196,0
0.9793079934256028,0.6060873069139122,0
0.9790899627055287,0.6060779828339279,0
0.9789348679005274,0.605893962230594,0
0.9789282560710619,0.6055787543829851,0
0.9789256619860018,0.6054445434256791,0
0.9788704319543147,0.6073995725586294,0
0.9788601414311056,0.6092864746763481,0
0.9792324623078441,0.6084246074005133,0
0.9792366338113402,0.6071349992929005,0
0.9791800678357014,0.6062467923332338,0
0.9792010800565091,0.6058941841238347,0
0.9792362074113625,0.6037358858455389,0
0.9792700843205742,0.5936470044440326,0
0.9793041515138075,0.5840045589066077,0
0.9793643441371236,0.6040316200154484,0
0.9793853792362048,0.6207252746667585,0
0.9793765738055469,0.6336015796749256,0
0.9793072682333066,0.6411376176248254,0
0.9791049730827285,0.6406967169765792,0
0.9788117821405203,0.6343239790095031,0
0.9787306995512106,0.6334018686903448,0
0.9784144711100142,0.6266257467415498,0
0.9781610581611349,0.6200420985534602,0
0.9780320198643122,0.6167170598835294,0
0.977944384550188,0.6204756773190576,0
0.9776893606603733,0.6202059774137232,0
0.976085210137382,0.6075377080904272,1
0.9664916721470714,0.5430470580414778,1
0.9244916165903801,0.4009019872599522,1
0.9003712154947103,0.37850110012584737,1
0.8885860351193118,0.38633719049857224,1
0.8887474055159128,0.41169369089664143,1
0.8909404928084883,0.4257250273549564,1
0.8946632624501947,0.43977216288119303,1
0.8977178145100273,0.42141723249551855,1
0.9004749031071166,0.3963895946909269,1
0.9042069632886507,0.3501482265003427,1
0.9064525079043817,0.2986852488783928,1
0.9085411327940242,0.25066734773257704,1
0.910464174804593,0.22367595483326647,1
0.9125080522340735,0.2060981808542293,1
0.9146165884996955,0.2021935452881193,1
0.9174034990842403,0.2057343173726714,1
0.9191091911919173,0.23305901227964196,1
0.9197203267317025,0.25845453100336535,1
