chlor_strength,ammonia_strength
0.9610698644222035,0.9850360026762045
0.9609885748055009,0.9849260326080664
0.9609654463752435,0.9849839430980001
0.9608269442292446,0.9850647704833333
0.9607438809086242,0.9851204820912518
0.9603635518679587,0.9851152030314001
0.9600264279219489,0.9851024432637145
0.9598508280497853,0.9850747221634772
0.9598280631171626,0.9854160438917499
0.959651538739289,0.9855833240209946
0.9582614402054894,0.9854851058938816
0.9575372224045896,0.985789795788633
0.9557746734385406,0.9858967300429131
0.9550390517181986,0.9860165554358417
0.9549357269010184,0.9860538937846375
0.9540688812686595,0.9860631629244769
0.9536420315524989,0.9855961463109884
0.953432747483358,0.9855312423160085
0.9534384146381256,0.9856191333020334
0.9534035853024749,0.985695001514707
0.9532390597769917,0.9858781934014895
0.9535432606295464,0.9861259239061688
0.9538847000713828,0.9862373225273988
0.9542549381998243,0.9862386451775853
0.9543152899770367,0.9862420295197539
0.9546481810505378,0.9864082741004072
0.9550550457561962,0.9864225175319428
0.955377259692765,0.9864272914856542
0.955616526519851,0.9863699835106479
0.9558333652307025,0.9863214358759939
0.9559861657085345,0.986264905576623
0.9563372732482796,0.9862047950780859
0.9566254837121124,0.9865491131371388
0.9571652567440263,0.9866850528071685
0.957639522262415,0.9864754095565818
0.95805947104393,0.986383281035162
0.9582968554350559,0.9852735279041873
0.959201508629592,0.984550626869762
0.9598132709803877,0.983661289296864
0.9593212539384623,0.9827425149255837
0.9590207577278953,0.9823887139803927
0.9589555129207769,0.9819786075276999
0.9589493642288052,0.9823336889439829
0.9592068091453897,0.9840333521390693
0.9595116269186836,0.9844704163331114
0.9595828509978939,0.9847914753532143
0.959423078325706,0.9848122542228874
0.9590434437756306,0.9848121463363013
0.9587179795672216,0.9846774726785952
0.9580167244356317,0.9846106881904668
0.957242341957343,0.9845441652969321
0.9566500902844209,0.9844704738680141
0.9560730483967514,0.9844278229054173
0.9556443322421185,0.9844164633641446
0.9554338624283096,0.9843612574410994
0.9551358384113441,0.9842742761092176
0.9540272525994844,0.9851773752745492
0.9528785916526714,0.9857330016994046
0.9543933624185776,0.9863221064292682
0.9583309520557187,0.9859435540715482
0.9652304142263866,0.9851624927457324
0.9714017874014427,0.9842870613555014
0.9778868844953559,0.9832145226560256
0.9813525126703199,0.9825157718879
0.9835432744873802,0.9823374295087453
0.9851499294275455,0.9822213764305945
0.9852798569536827,0.9838143727919986
0.9856231208563352,0.9858254787170815
0.9856536440206466,0.9866086009004937
0.9862812796970994,0.9872412060195469
0.9862561355628905,0.9873915645946857
0.9861303156489638,0.98779723692507
0.985969819967083,0.9880235882017403
0.9857545198148032,0.9879122803604936
0.9856638044996829,0.9878562138598834
0.9856718557090423,0.9878390717584435
0.9857954384142649,0.9878501634421244
0.9858706550437668,0.9878286558284027
0.9859748583660786,0.9878622391121779
0.9860623306378208,0.9878885577641447
0.9860802510969164,0.9878894800303822
0.9859903976693689,0.9878816221469814
0.9859253208871959,0.9878797190715833
0.9858954363896838,0.9877779926958951
0.9858627688555508,0.9877152024788243
0.9853012758784521,0.9876042931783963
0.9848043722295636,0.9875835167338025
0.9847157702877681,0.9875693162384334
0.9846541356396504,0.987211411014183
0.9846521961303172,0.9872802102463408
0.9849264548770456,0.9853808968346497
0.9846717849919984,0.9837561470715698
0.9840536994455866,0.9835178424337294
0.9829967255453942,0.9827258865892707
0.981632216795452,0.9827241264626343
0.9800077431654257,0.982663576944657
0.9791373921817073,0.9826926059191379
0.978790496397274,0.9826861241145446
0.9786768392281608,0.9826945586028772
0.9784588171406567,0.9826934658568081
0.9782461988078739,0.9826893745435397
0.9780693485679892,0.9827055427729611
0.9773664263485966,0.9827211852170229
0.9767408133325708,0.9827146824926818
0.9767324063830602,0.9825323453999661
0.9766603545376854,0.982601904814683
0.9766308785733562,0.9812430154410876
0.9771788208658705,0.9816082935394854
0.9781150131687752,0.9822429814394501
0.9788652336171935,0.9831407473744094
0.9797302589393093,0.984051043541359
0.9809578154493308,0.9846670773714974
0.9821102832738501,0.9848856735924807
0.9833813103134136,0.9849871971179517
0.9838065171156414,0.9834509049327762
0.9842045796796779,0.9821559110681051
0.9840151740622329,0.9813162253363195
0.9852948182235878,0.9804729456635434
0.9852691317245361,0.9804712346902766
0.9851544581099303,0.9804987770988932
0.98490779731653,0.9805122728625433
0.9847645813859902,0.9807245079425368
0.9846807876698728,0.9809113106768823
0.9846893113440338,0.9810789700156122
0.9848197221847557,0.9812437806089952
0.9853203428408093,0.9814314635325967
0.9857606004811218,0.9814760140781029
0.9861212378745576,0.981520261759139
0.9863197619236124,0.9813023629473472
0.9862189984773984,0.981344279347591
0.9861551546070259,0.9814661846178792
0.9862156456467752,0.9815327705072154
0.9862211141462702,0.9825035263921346
0.9862407079224333,0.9827857750805098
0.9862259953048782,0.9834832525450177
0.9856171783484435,0.9843871019267076
0.9840107413281984,0.9850142379769895
0.984915696018575,0.9850236358954931
0.9829695775569423,0.9852128584154415
0.9824727810998872,0.9851043579443179
0.9825931473144692,0.9846191617772864
0.9831877850148225,0.9842037736474487
0.9844555040807133,0.9840905700988325
0.9861048572459182,0.9840675105778403
0.9870572140860606,0.9840091600111491
0.9877048584765054,0.9840233677228012
0.9881248145693491,0.9839611508665782
0.9885185095108415,0.9838928142757688
0.9888807375579665,0.983848846181754
0.9892079216597678,0.9838357947372176
0.9897808021336874,0.9838316291209435
0.9902355833032161,0.9838457193270247
0.9902534380855519,0.9828341508629682
0.9904500260950618,0.9827822655330265
0.9851988838628511,0.9834307719382329
0.9675560386373776,0.983303992002466
0.954330955222527,0.983461224193879
0.946410583273551,0.9834869290777795
0.9389223734964589,0.9835548411714838
0.9356217796068858,0.9836665742238693
0.9359386092905928,0.9836645100775177
0.9364793461821659,0.9837463270698545
0.9371852485337824,0.9839063742789217
0.9378554970969711,0.984260524624802
0.9385086620571271,0.9847633551398429
0.9392001005938081,0.9854378691880604
0.940174354957916,0.9854484771108747
